id,cem301_attendees_total,cem009_country,month,year,country,cem005_today
,20,1,11,2014,1,21-Nov-14
,21,1,11,2014,1,21-Nov-14
,24,1,11,2014,1,18-Nov-14
,22,1,10,2014,1,30oct2014
,19,1,11,2014,1,19-Nov-14
,24,1,11,2014,1,18-Nov-14
,19,1,11,2014,1,18-Nov-14
,18,1,11,2014,1,22-Nov-14
,21,1,11,2014,1,23-Nov-14
,29,1,11,2014,1,23-Nov-14
,63,1,11,2014,1,22-Nov-14
,71,1,11,2014,1,22-Nov-14
,21,1,11,2014,1,22-Nov-14
,21,1,11,2014,1,24-Nov-14
,42,1,11,2014,1,24-Nov-14
,20,1,11,2014,1,24-Nov-14
,22,1,11,2014,1,24-Nov-14
,34,1,11,2014,1,24-Nov-14
,32,1,11,2014,1,22-Nov-14
,21,1,11,2014,1,22-Nov-14
,14,1,11,2014,1,28-Nov-14
,14,1,11,2014,1,26-Nov-14
,20,1,11,2014,1,26-Nov-14
,14,1,11,2014,1,26-Nov-14
,14,1,12,2014,1,10dec2014
,38,1,11,2014,1,26-Nov-14
,29,1,12,2014,1,03dec2014
,27,1,12,2014,1,03dec2014
,35,1,12,2014,1,02dec2014
,21,1,12,2014,1,02dec2014
,24,1,11,2014,1,26-Nov-14
,15,1,10,2014,1,27oct2014
,30,1,10,2014,1,27oct2014
,22,1,10,2014,1,24oct2014
,29,1,10,2014,1,24oct2014
,14,1,10,2014,1,24oct2014
,17,1,10,2014,1,24oct2014
,32,1,10,2014,1,24oct2014
,59,1,11,2014,1,18-Nov-14
,36,1,11,2014,1,18-Nov-14
,43,1,11,2014,1,18-Nov-14
,20,1,11,2014,1,16-Nov-14
,26,1,11,2014,1,17-Nov-14
,43,1,11,2014,1,15-Nov-14
,23,1,11,2014,1,15-Nov-14
,40,1,11,2014,1,15-Nov-14
,19,1,11,2014,1,15-Nov-14
,40,1,11,2014,1,16-Nov-14
,32,1,11,2014,1,14-Nov-14
,30,1,11,2014,1,14-Nov-14
,25,1,11,2014,1,16-Nov-14
,21,1,11,2014,1,19-Nov-14
,21,1,11,2014,1,19-Nov-14
,15,1,11,2014,1,16-Nov-14
,28,1,11,2014,1,17-Nov-14
,34,1,11,2014,1,17-Nov-14
,18,1,11,2014,1,16-Nov-14
,22,1,11,2014,1,16-Nov-14
,22,1,11,2014,1,14-Nov-14
,25,1,11,2014,1,14-Nov-14
,33,1,11,2014,1,13-Nov-14
,38,1,11,2014,1,13-Nov-14
,31,1,11,2014,1,13-Nov-14
,50,1,11,2014,1,19-Nov-14
,31,1,11,2014,1,04-Nov-14
,34,1,11,2014,1,04-Nov-14
,52,1,11,2014,1,19-Nov-14
,22,1,11,2014,1,05-Nov-14
,31,1,12,2014,1,01dec2014
,21,1,12,2014,1,01dec2014
,56,1,10,2014,1,30oct2014
,30,1,10,2014,1,30oct2014
,20,1,10,2014,1,30oct2014
,28,1,10,2014,1,30oct2014
,15,1,10,2014,1,30oct2014
,52,1,11,2014,1,04-Nov-14
,46,1,11,2014,1,04-Nov-14
,36,1,11,2014,1,11-Nov-14
,20,1,11,2014,1,11-Nov-14
,23,1,11,2014,1,13-Nov-14
,46,1,11,2014,1,05-Nov-14
,17,1,11,2014,1,10-Nov-14
,15,1,11,2014,1,04-Nov-14
,14,1,11,2014,1,10-Nov-14
,22,1,11,2014,1,03-Nov-14
,18,1,11,2014,1,04-Nov-14
,13,1,11,2014,1,04-Nov-14
,12,1,11,2014,1,05-Nov-14
,30,1,10,2014,1,28oct2014
,21,1,10,2014,1,29oct2014
,28,1,10,2014,1,28oct2014
,16,1,10,2014,1,29oct2014
,17,1,10,2014,1,28oct2014
,32,1,10,2014,1,28oct2014
,38,1,10,2014,1,27oct2014
,31,1,10,2014,1,28oct2014
,37,1,10,2014,1,29oct2014
,12,1,10,2014,1,29oct2014
,43,1,10,2014,1,28oct2014
,16,1,10,2014,1,27oct2014
,22,1,10,2014,1,27oct2014
,15,1,10,2014,1,27oct2014
,19,1,10,2014,1,28oct2014
,44,1,10,2014,1,28oct2014
,14,1,10,2014,1,28oct2014
,17,1,10,2014,1,30oct2014
,28,1,10,2014,1,30oct2014
,20,1,11,2014,1,13-Nov-14
,16,1,11,2014,1,13-Nov-14
,27,1,11,2014,1,12-Nov-14
,29,1,11,2014,1,11-Nov-14
,36,1,11,2014,1,13-Nov-14
,41,1,11,2014,1,13-Nov-14
,54,1,11,2014,1,13-Nov-14
,20,1,11,2014,1,12-Nov-14
,29,1,11,2014,1,15-Nov-14
,22,1,11,2014,1,14-Nov-14
,22,1,11,2014,1,13-Nov-14
,21,1,11,2014,1,11-Nov-14
,17,1,11,2014,1,11-Nov-14
,26,1,11,2014,1,29-Nov-14
,14,1,11,2014,1,29-Nov-14
,32,1,11,2014,1,28-Nov-14
,20,1,10,2014,1,28oct2014
,16,1,10,2014,1,28oct2014
,12,1,10,2014,1,27oct2014
,15,1,11,2014,1,05-Nov-14
,50,1,11,2014,1,05-Nov-14
,14,1,11,2014,1,05-Nov-14
,50,1,11,2014,1,05-Nov-14
,19,1,11,2014,1,30-Nov-14
,19,1,10,2014,1,28oct2014
,30,1,10,2014,1,29oct2014
,28,1,11,2014,1,29-Nov-14
,13,1,10,2014,1,28oct2014
,34,1,11,2014,1,05-Nov-14
,37,1,11,2014,1,11-Nov-14
,20,1,10,2014,1,29oct2014
,13,1,10,2014,1,29oct2014
,30,1,10,2014,1,29oct2014
,27,1,11,2014,1,11-Nov-14
,26,1,11,2014,1,10-Nov-14
,24,1,10,2014,1,29oct2014
,47,1,10,2014,1,29oct2014
,15,1,11,2014,1,03-Nov-14
,49,1,11,2014,1,03-Nov-14
,22,1,11,2014,1,02-Nov-14
,52,1,11,2014,1,04-Nov-14
,38,1,10,2014,1,29oct2014
,30,1,10,2014,1,29oct2014
,27,1,10,2014,1,25oct2014
,23,1,10,2014,1,25oct2014
,16,1,10,2014,1,25oct2014
,38,1,10,2014,1,25oct2014
,50,1,10,2014,1,25oct2014
,21,1,10,2014,1,25oct2014
,21,1,10,2014,1,27oct2014
,12,1,10,2014,1,28oct2014
,25,1,11,2014,1,03-Nov-14
,33,1,10,2014,1,24oct2014
,14,1,10,2014,1,23oct2014
,16,1,10,2014,1,23oct2014
,36,1,10,2014,1,24oct2014
,13,1,1,2015,1,19-Jan-15
,27,1,10,2014,1,27oct2014
,26,1,10,2014,1,27oct2014
,15,1,10,2014,1,27oct2014
,14,1,10,2014,1,27oct2014
,21,1,10,2014,1,22oct2014
,13,1,10,2014,1,28oct2014
,23,1,10,2014,1,22oct2014
,15,1,10,2014,1,17oct2014
,25,1,10,2014,1,22oct2014
,15,1,10,2014,1,21oct2014
,18,1,10,2014,1,21oct2014
,29,1,10,2014,1,21oct2014
,20,1,10,2014,1,22oct2014
,33,1,10,2014,1,23oct2014
,19,1,10,2014,1,23oct2014
,14,1,10,2014,1,17oct2014
,21,1,10,2014,1,17oct2014
,16,1,10,2014,1,17oct2014
,26,1,10,2014,1,23oct2014
,27,1,10,2014,1,23oct2014
,19,1,10,2014,1,23oct2014
,19,1,10,2014,1,23oct2014
,10,1,10,2014,1,21oct2014
,26,1,10,2014,1,21oct2014
,19,1,10,2014,1,21oct2014
,34,1,10,2014,1,17oct2014
,23,1,10,2014,1,21oct2014
,17,1,10,2014,1,21oct2014
,15,1,10,2014,1,21oct2014
,15,1,10,2014,1,21oct2014
,25,1,10,2014,1,17oct2014
,13,1,10,2014,1,17oct2014
,19,1,10,2014,1,17oct2014
,17,1,10,2014,1,23oct2014
,18,1,10,2014,1,23oct2014
,23,1,10,2014,1,24oct2014
,25,1,10,2014,1,24oct2014
,19,1,10,2014,1,25oct2014
,18,1,10,2014,1,23oct2014
,16,1,10,2014,1,23oct2014
,14,1,10,2014,1,23oct2014
,25,1,10,2014,1,25oct2014
,23,1,11,2014,1,11-Nov-14
,57,1,11,2014,1,04-Nov-14
,17,1,11,2014,1,04-Nov-14
,34,1,11,2014,1,10-Nov-14
,13,1,11,2014,1,11-Nov-14
,24,1,11,2014,1,07-Nov-14
,22,1,11,2014,1,05-Nov-14
,31,1,11,2014,1,05-Nov-14
,32,1,11,2014,1,10-Nov-14
,18,1,11,2014,1,11-Nov-14
,30,1,11,2014,1,24-Nov-14
,24,1,11,2014,1,24-Nov-14
,46,1,10,2014,1,31oct2014
,62,1,11,2014,1,07-Nov-14
,34,1,11,2014,1,05-Nov-14
,62,1,11,2014,1,05-Nov-14
,39,1,11,2014,1,09-Nov-14
,61,1,11,2014,1,09-Nov-14
,64,1,12,2014,1,03dec2014
,49,1,11,2014,1,25-Nov-14
,23,1,11,2014,1,25-Nov-14
,19,1,11,2014,1,26-Nov-14
,19,1,11,2014,1,26-Nov-14
,34,1,11,2014,1,25-Nov-14
,37,1,11,2014,1,26-Nov-14
,56,1,11,2014,1,26-Nov-14
,44,1,11,2014,1,26-Nov-14
,37,1,11,2014,1,25-Nov-14
,14,1,11,2014,1,25-Nov-14
,19,1,11,2014,1,25-Nov-14
,21,1,11,2014,1,26-Nov-14
,45,1,11,2014,1,26-Nov-14
,44,1,11,2014,1,26-Nov-14
,33,1,11,2014,1,26-Nov-14
,40,1,11,2014,1,24-Nov-14
,21,1,11,2014,1,26-Nov-14
,38,1,12,2014,1,02dec2014
,30,1,12,2014,1,02dec2014
,36,1,12,2014,1,02dec2014
,25,1,12,2014,1,02dec2014
,22,1,12,2014,1,03dec2014
,55,1,12,2014,1,02dec2014
,40,1,12,2014,1,02dec2014
,32,1,11,2014,1,24-Nov-14
,26,1,11,2014,1,24-Nov-14
,31,1,11,2014,1,24-Nov-14
,19,1,11,2014,1,24-Nov-14
,15,1,12,2014,1,03dec2014
,33,1,11,2014,1,28-Nov-14
,23,1,11,2014,1,24-Nov-14
,27,1,11,2014,1,24-Nov-14
,26,1,11,2014,1,24-Nov-14
,42,1,11,2014,1,22-Nov-14
,26,1,11,2014,1,22-Nov-14
,46,1,11,2014,1,23-Nov-14
,27,1,11,2014,1,25-Nov-14
,17,1,11,2014,1,25-Nov-14
,46,1,11,2014,1,17-Nov-14
,19,1,11,2014,1,17-Nov-14
,15,1,11,2014,1,17-Nov-14
,20,1,10,2014,1,16oct2014
,15,1,10,2014,1,16oct2014
,15,1,10,2014,1,16oct2014
,19,1,10,2014,1,16oct2014
,21,1,10,2014,1,16oct2014
,24,1,10,2014,1,16oct2014
,14,1,10,2014,1,16oct2014
,18,1,10,2014,1,16oct2014
,22,1,10,2014,1,16oct2014
,15,1,10,2014,1,16oct2014
,35,1,11,2014,1,16-Nov-14
,15,1,11,2014,1,17-Nov-14
,19,1,11,2014,1,17-Nov-14
,25,1,11,2014,1,17-Nov-14
,16,1,11,2014,1,17-Nov-14
,33,1,11,2014,1,16-Nov-14
,34,1,11,2014,1,17-Nov-14
,20,1,11,2014,1,17-Nov-14
,26,1,11,2014,1,17-Nov-14
,26,1,11,2014,1,17-Nov-14
,25,1,11,2014,1,14-Nov-14
,33,1,11,2014,1,17-Nov-14
,24,1,11,2014,1,13-Nov-14
,38,1,11,2014,1,14-Nov-14
,17,1,11,2014,1,17-Nov-14
,24,1,11,2014,1,18-Nov-14
,31,1,11,2014,1,18-Nov-14
,13,1,11,2014,1,17-Nov-14
,39,1,11,2014,1,17-Nov-14
,21,1,11,2014,1,17-Nov-14
,21,1,11,2014,1,15-Nov-14
,27,1,11,2014,1,16-Nov-14
,23,1,11,2014,1,16-Nov-14
,16,1,11,2014,1,28-Nov-14
,18,1,11,2014,1,28-Nov-14
,13,1,11,2014,1,27-Nov-14
,22,1,11,2014,1,28-Nov-14
,33,1,11,2014,1,27-Nov-14
,16,1,11,2014,1,28-Nov-14
,28,1,11,2014,1,28-Nov-14
,28,1,11,2014,1,29-Nov-14
,18,1,11,2014,1,29-Nov-14
,27,1,10,2014,1,25oct2014
,56,1,10,2014,1,25oct2014
,46,1,10,2014,1,25oct2014
,20,1,10,2014,1,25oct2014
,25,1,10,2014,1,27oct2014
,27,1,10,2014,1,27oct2014
,45,1,10,2014,1,28oct2014
,38,1,10,2014,1,28oct2014
,18,1,10,2014,1,27oct2014
,32,1,10,2014,1,25oct2014
,23,1,11,2014,1,24-Nov-14
,27,1,11,2014,1,26-Nov-14
,14,1,11,2014,1,24-Nov-14
,17,1,11,2014,1,26-Nov-14
,28,1,11,2014,1,25-Nov-14
,13,1,11,2014,1,25-Nov-14
,22,1,11,2014,1,25-Nov-14
,22,1,11,2014,1,24-Nov-14
,20,1,11,2014,1,24-Nov-14
,28,1,11,2014,1,24-Nov-14
,42,1,11,2014,1,27-Nov-14
,28,1,11,2014,1,25-Nov-14
,16,1,11,2014,1,24-Nov-14
,31,1,11,2014,1,22-Nov-14
,17,1,11,2014,1,24-Nov-14
,14,1,11,2014,1,23-Nov-14
,13,1,11,2014,1,24-Nov-14
,26,1,11,2014,1,22-Nov-14
,14,1,11,2014,1,25-Nov-14
,22,1,11,2014,1,27-Nov-14
,23,1,11,2014,1,27-Nov-14
,28,1,11,2014,1,27-Nov-14
,77,1,11,2014,1,10-Nov-14
,32,1,11,2014,1,11-Nov-14
,18,1,11,2014,1,11-Nov-14
,24,1,11,2014,1,11-Nov-14
,39,1,11,2014,1,11-Nov-14
,26,1,11,2014,1,11-Nov-14
,47,1,11,2014,1,11-Nov-14
,62,1,11,2014,1,11-Nov-14
,19,1,11,2014,1,19-Nov-14
,23,1,11,2014,1,11-Nov-14
,17,1,11,2014,1,11-Nov-14
,36,1,11,2014,1,10-Nov-14
