ID,t011_prgrm,pass_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,UGS,1,,1,,,1,,3,3,,10.25,1,1,7,2014
,UGS,0,,1,,,1,,3,3,,7,,1,6,2015
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,TNZ,0,,1,,,1,,2,3,,2,,1,10,2015
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,TNZ,0,,1,,,1,,2,3,,4,,1,10,2015
,TNZ,1,,,1,1,1,,3,3,,27.33333333,1,1,10,2015
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,NDI,0,,1,,,0,,,,,,,1,5,2015
,UGS,0,,1,,,1,,3,3,,6,,1,10,2014
,NDI,1,,1,,,1,,3,3,,12,1,1,5,2015
,UGS,0,,1,,,1,,3,3,,8,,1,10,2014
,UGS,1,,1,,,1,,2,3,,10,1,1,9,2014
,UGS,0,,1,,,1,,3,3,,5,,1,10,2014
,UGS,0,,1,,,1,,3,3,,4,,1,10,2014
,UGS,0,,1,,,1,,3,3,,3,,1,10,2014
,UGS,0,,1,,,1,,3,3,,3,,1,10,2014
,NDI,1,,1,,,1,,3,3,,20,1,1,5,2015
,NDI,1,,,,,1,,3,3,,31,1,1,5,2015
,NDI,1,,1,,,1,,3,3,,12,1,1,5,2015
,NDI,1,,1,,,1,,3,3,,25,1,1,5,2015
,UGS,0,,,0,,1,,3,3,,9,,1,10,2014
,TNZ,0,,,,,1,,1,2,,,,1,10,2015
,TNZ,1,,,,,1,,3,3,,17.33333333,1,1,10,2015
,TNZ,1,,,,,1,,2,3,,15,1,1,11,2014
,TNZ,1,,1,,,1,,2,3,,20,1,1,11,2014
,TNZ,0,,1,,,1,,3,3,,5.25,,1,11,2014
,TNZ,0,,1,,,1,,3,3,,5,,1,11,2014
,TNZ,0,,,,,0,,,,,,,1,11,2014
,TNZ,0,,,,,1,,3,3,,6,,1,11,2014
,TNZ,0,,1,,,1,,3,3,,5.5,,1,11,2014
,TNZ,0,,1,,,1,,3,3,,9,,1,11,2014
,TNZ,0,,,,,1,,3,3,,9,,1,11,2014
,TNZ,1,,1,,,1,,3,3,,10.75,1,1,11,2014
,BGM2,1,,,,,1,,3,3,,11.25,1,1,3,2015
,BGM2,0,,,,,0,,,,,,,1,3,2015
,BGM2,0,,,,,0,,,,,,,1,3,2015
,BGM2,1,,1,,,1,,3,3,,23.75,1,1,3,2015
,BGM2,1,,1,,,1,,3,3,,14.25,1,1,3,2015
,BGM2,0,,1,,,1,,3,3,,4.5,,1,3,2015
,BGM2,0,,1,,,1,,3,3,,2.75,,1,3,2015
,BGM2,0,0,,,,,,,,,,,1,3,2015
,BGM2,1,,1,,,1,,3,3,,27.5,1,1,3,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,1,,3,3,,6,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,,,,0,,,,,,,1,2,2015
,TNZ,1,,1,,,1,,3,3,,20,1,1,2,2015
,TNZ,0,,1,,,1,,2,3,,8,,1,2,2015
,TNZ,0,,1,,,1,,3,3,,1,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,0,,,,,,,,,,,1,2,2015
,TNZ,0,,1,,,1,,3,3,,6,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,0,,,,,,,1,2,2015
,TNZ,0,,1,,,1,,3,3,,5,,1,2,2015
,RNG,1,,,0,,1,,2,2,,32.5,1,1,9,2014
,RNG,0,,1,,,1,,2,3,10,8,,1,9,2014
,RNG,0,,1,,,1,,3,3,,15,0,1,9,2014
,UGS,0,,1,,,1,,2,3,,6,,1,9,2014
,UGS,0,,1,,,0,,,,,,,1,9,2014
,UGS,0,,1,,,1,,2,3,,5,,1,9,2014
,UGS,0,,,,,0,,,,,,,1,9,2014
,UGS,0,,1,,,1,,1,2,,,,1,9,2014
,UGS,0,,1,,,1,,2,3,,3,,1,9,2014
,UGS,0,,1,,,1,,3,3,,5,,1,9,2014
,UGS,0,,1,,,1,,2,3,,7,,1,9,2014
,UGS,0,,1,,,1,,3,3,10,4,,1,9,2014
,UGS,0,,1,,,1,,2,3,,6,,1,9,2014
,UGS,0,,1,,,1,,2,3,10,2,,1,9,2014
,UGS,0,,,,,1,,2,3,,3,,1,9,2014
,UGS,0,,1,,,1,,2,3,,5,,1,9,2014
,UGS,0,,1,,,1,,3,3,,3,,1,9,2014
,UGS,1,,,1,1,1,,2,3,,15,1,1,6,2015
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,0,0,,,,,,,,,,,1,4,2014
,RNG,0,,1,,,0,,,,,,,1,4,2014
,RNG,0,,1,,,0,,,,,,,1,4,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,UGS,0,,,,,1,,3,3,,6,,1,5,2015
,MGR,0,,1,,,1,,2,2,,3,,1,3,2014
,MGR,1,,1,,,1,,2,3,,14.66666667,1,1,3,2014
,MGR,0,,,,,1,,2,3,,4.166666667,,1,3,2014
,MGR,1,,1,,,1,,2,3,,26.33333333,1,1,3,2014
,MGR,1,,,1,1,1,,2,3,,17,1,1,3,2014
,MGR,1,,1,,,1,,3,2,,36.66666667,1,1,3,2014
,RNG,1,,,,,1,,3,3,,20.33333333,1,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,MGR,0,,1,,,1,,1,1,,,,1,9,2014
,MGR,1,,,,,1,,3,3,,33.33333333,1,1,8,2014
,MGR,0,,,,,0,,,,,,,1,8,2014
,MGR,1,,1,,,1,1,,,,23,1,1,3,2014
,MGR,1,,1,,,1,1,,,,16.75,1,1,3,2014
,MGR,0,,,,,0,,,,,,,1,3,2014
,MGR,0,,1,,,1,0,,,,,,1,3,2014
,MGR,0,,1,,,0,,,,,,,1,3,2014
,MGR,0,,1,,,1,1,,,,3.5,,1,3,2014
,MGR,0,,1,,,0,,,,,,,1,3,2014
,MGR,1,,,1,1,1,1,,,,16,1,1,3,2014
,HMB3,0,0,,,,,,,,,,,1,10,2015
,HMB3,0,0,,,,,,,,,,,1,10,2015
,MGR,0,,,,,1,,2,3,,3.5,,1,8,2014
,MGR,1,,,,,1,,3,3,,13,1,1,8,2014
,MGR,0,,1,,,1,,2,3,,6,,1,8,2014
,MGR,0,,,,,1,,1,2,,,,1,8,2014
,MGR,0,,,,,1,,2,3,8,,,1,8,2014
,MGR,0,0,,,,,,,,,,,1,3,2014
,MGR,0,0,,,,,,,,,,,1,3,2014
,MGR,1,,,1,1,1,1,,,,16.25,1,1,3,2014
,MGR,0,,,,,1,0,,,,7.5,,1,3,2014
,MGR,1,,1,,,1,0,,,,16.5,1,1,3,2014
,MGR,0,0,,,,,,,,,,,1,3,2014
,RNG,0,0,,,,,,,,,,,1,9,2014
,RNG,1,,1,,,1,,2,3,,11.25,1,1,9,2014
,RNG,1,,,0,,1,,2,3,,17.5,1,1,9,2014
,RNG,1,,,,,1,,3,3,,10,1,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,9,2014
,RNG,0,,1,,,1,,3,3,,1,,1,9,2014
,RNG,0,0,,,,,,,,,,,1,9,2014
,VHG,0,,0,,,,,,,,,,1,6,2013
,MGR,0,,,,,0,,,,,,,1,4,2014
,MGR,0,,1,,,0,,,,,,,1,4,2014
,MGR,0,,1,,,0,,,,,,,1,4,2014
,KLF,0,0,,,,,,,,,,,1,3,2014
,KLF,0,0,,,,,,,,,,,1,3,2014
,KLF,1,,,,,1,,3,2,,10.5,1,1,3,2014
,KLF,0,0,,,,,,,,,,,1,3,2014
,KLF,0,0,,,,,,,,,,,1,3,2014
,KLF,1,,1,,,1,,1,3,,11.25,1,1,3,2014
,UJA,0,,1,,,,,3,3,,,,1,8,2012
,UJA,0,,1,,,,,3,3,,,,1,8,2012
,MGR,1,,1,,,1,,3,3,,17.25,1,1,3,2014
,MGR,1,,,1,1,1,,3,3,,23.75,1,1,3,2014
,MGR,1,,1,,,1,,2,3,,10.75,1,1,3,2014
,MGR,1,,1,,,1,,2,3,,11.75,1,1,3,2014
,MGR,1,,,1,1,1,,3,3,,45,1,1,3,2014
,BSA3,1,,1,,,1,,2,3,,22.5,1,1,2,2015
,BSA3,0,,1,,,1,,3,3,,5,,1,5,2015
,BSA3,0,,0,,,,,,,,,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,12.75,1,1,5,2015
,BSA3,0,,,,,1,,3,3,,1,,1,5,2015
,BSA3,1,,,,,1,,3,3,,19.5,1,1,2,2015
,BSA3,1,,,,,1,,3,3,,28,1,1,2,2015
,BSA3,1,,1,,,1,,3,3,,16.25,1,1,2,2015
,BSA3,1,,1,,,1,,2,3,,30,1,1,2,2015
,BSA3,0,,,,,1,,3,3,,3,,1,2,2015
,BSA3,0,,,,,1,,2,3,,3.5,,1,2,2015
,BSA3,0,,1,,,1,,2,3,,3,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,10,1,1,5,2015
,BSA3,1,,1,,,1,,3,3,,10,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,0,,,,,,,1,2,2015
,BSA3,0,,1,,,0,,,,,,,1,5,2015
,BSA3,0,,,,,0,,,,,,,1,5,2015
,BSA3,1,,1,,,1,,3,3,,10.5,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,1,,2,3,,2,,1,2,2015
,BSA3,0,,,,,0,,,,,,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,10,1,1,5,2015
,BSA3,1,,,,,1,,3,3,,38.75,1,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,0,,,,,,,1,3,2015
,BSA3,0,,1,,,1,,1,2,,,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,18,1,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,30,1,1,5,2015
,BSA3,0,,1,,,0,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,2,3,,14.75,1,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,3,3,,12.5,1,1,5,2015
,BSA3,0,,1,,,1,,1,3,,,,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,0,,1,,,1,,1,3,,,,1,3,2015
,BSA3,1,,1,,,1,,3,3,,22.5,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,,,,1,,2,3,,1.5,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,3,3,,25.5,1,1,3,2015
,BSA3,0,,,,,1,,2,3,,3.5,,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,5,2015
,BSA3,1,,,,,1,,2,3,,14.75,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,1,,,,,1,,2,3,,14,1,1,3,2015
,BSA3,0,,,,,0,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,1,,,1,,3,3,,8,,1,5,2015
,BSA3,0,1,1,,,0,,,,,,,1,2,2015
,BSA3,0,,1,,,0,,,,,,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,12,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,1,,3,1,,,,1,2,2015
,BSA3,0,,1,,,0,,,,,,,1,2,2015
,BSA3,0,,1,,,1,,1,3,,,,1,2,2015
,BSA3,1,,1,,,1,,3,3,,20,1,1,5,2015
,BSA3,1,,1,,,1,,3,3,,32.5,1,1,2,2015
,BSA3,0,,,,,1,,2,3,,2.25,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,1,,2,3,,2,,1,2,2015
,BSA3,0,,,,,0,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,1,,1,,,1,,2,3,,13,1,1,2,2015
,BSA3,1,,1,,,1,,2,3,,11.5,1,1,2,2015
,BSA3,0,,,,,1,,2,3,,1,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,0,,,,,,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,1,,1,3,,,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,,,,1,,2,3,,18.25,1,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,,,,0,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,3,3,,35,1,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,1,,,,0,,,,,,,1,2,2015
,BSA3,0,,1,,,0,,,,,,,1,2,2015
,BSA3,0,1,1,,,0,,,,,,,1,2,2015
,BSA3,0,,1,,,1,,3,3,10,6.333333333,,1,5,2015
,BSA3,1,,,,,1,,2,3,,14,1,1,3,2015
,BSA3,1,,1,,,1,,3,3,,50,1,1,5,2015
,BSA3,0,,,,,1,,2,3,,3,,1,3,2015
,BSA3,0,,1,,,1,,3,1,,,,1,5,2015
,BSA3,0,,1,,,1,,3,3,11,4.166666667,,1,5,2015
,BSA3,1,,,,,1,,3,3,,15,1,1,5,2015
,BSA3,0,,,,,0,,,,,,,1,5,2015
,BSA3,0,,,,,0,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,2,3,,18,1,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,2,3,,16.5,1,1,3,2015
,BSA3,0,,1,,,1,,2,3,,2,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,1,,,,,1,,2,3,,35,1,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,3,3,,15,1,1,3,2015
,BSA3,0,,,,,1,,3,3,,7,,1,5,2015
,BSA3,1,,1,,,1,,3,3,,12,1,1,3,2015
,BSA3,0,,1,,,1,,3,3,,5.25,,1,3,2015
,BSA3,0,,,,,1,,3,3,,6,,1,5,2015
,BSA3,0,,,,,0,,,,,,,1,5,2015
,BSA3,0,,1,,,1,,3,3,,9,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,1,,,1,,3,3,,9,,1,5,2015
,BSA3,1,,1,,,1,,3,3,,15,1,1,3,2015
,BSA3,0,,1,,,1,,3,3,,7,,1,5,2015
,BSA3,0,,1,,,1,,2,3,,6,,1,5,2015
,BSA3,0,,1,,,1,,3,3,,5,,1,3,2015
,BSA3,0,,,,,0,,,,,,,1,5,2015
,BSA3,1,,1,,,1,,3,3,,20,1,1,3,2015
,BSA3,1,,,,,1,,3,3,,12,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,,,,1,,2,3,,14,1,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,,,,1,,2,3,,3,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,,,,1,,3,3,,36.25,1,1,5,2015
,BSA3,1,,1,,,1,,3,3,11,16.25,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,1,,,,,1,,2,3,,14,1,1,3,2015
,BSA3,1,,1,,,1,,2,3,,32,1,1,3,2015
,BSA3,1,,,,,1,,2,3,,16.25,1,1,3,2015
,BSA3,1,,1,,,1,,2,3,,11.25,1,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,,1,,,1,,2,3,,3.5,,1,3,2015
,BSA3,1,,1,,,1,,2,3,,19.5,1,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,2,3,,11.5,1,1,3,2015
,BSA3,0,,,0,,0,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,1,,,0,,,,,,,1,3,2015
,BSA3,0,1,,1,0,,,,,,,,1,5,2015
,BSA3,0,,,,,0,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,5,2015
,BSA3,0,,,,,0,,,,,,,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,,,,1,,2,3,,11.25,1,1,3,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,1,,,,1,,1,3,,,,1,2,2015
,BSA3,0,,,,,1,,1,3,,,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,0,,,,,0,,,,,,,1,2,2015
,BSA3,0,,1,,,0,,,,,,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,3,2015
,BSA3,1,,1,,,1,,3,3,,10,1,1,5,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,1,,,1,,2,3,,3.75,,1,2,2015
,BSA3,1,,,,,1,,3,3,,13,1,1,2,2015
,BSA3,1,,1,,,1,,3,3,,21,1,1,5,2015
,BSA3,0,,1,,,0,,,,,,,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,BSA3,0,,,,,0,,,,,,,1,2,2015
,BSA3,1,,1,,,1,,2,3,,27.5,1,1,2,2015
,BSA3,0,0,,,,,,,,,,,1,2,2015
,SYA,0,,,,,,,,,,,,1,6,2013
,SYA,0,,,,,,,,,,,,1,7,2013
,UGS,1,,1,,,1,,2,3,,15,1,1,9,2014
,UGS,0,,,,,1,,2,3,9,3,,1,9,2014
,UGS,1,,1,,,1,,2,3,,10.5,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,1,,,1,,3,3,,13.5,1,1,9,2014
,KRA,1,,,1,1,1,,3,3,,23.75,1,1,9,2014
,KRA,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,3,,10.75,1,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,9,2014
,RNG,0,,1,,,0,,,,,,,1,9,2014
,KRA,1,,,,,1,,2,2,,25,1,1,9,2014
,KRA,0,,,,,1,,1,2,,,,1,9,2014
,KLF,0,0,,,,,,,,,,,1,3,2014
,KLF,1,,1,,,1,,3,3,,30,1,1,3,2014
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,,1,,,1,,3,3,,5,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,,1,,,1,,3,3,,2,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,UGS,0,0,,,,,,,,,,,1,5,2015
,NDI,0,,1,,,0,,,,,,,1,5,2015
,NDI,1,,1,,,1,,2,3,,10,1,1,5,2015
,NDI,1,,1,,,1,,2,3,,10,1,1,5,2015
,NDI,1,,1,,,1,,2,3,,10,1,1,5,2015
,NDI,0,,1,,,0,,,,,,,1,5,2015
,NDI,1,,1,,,1,,2,3,,10,1,1,5,2015
,NDI,0,,1,,,0,,,,,,,1,5,2015
,BGM2,1,,,1,1,1,,3,3,,30,1,1,3,2015
,BGM2,1,,,,,1,,3,3,,10,1,1,3,2015
,MGR,1,,1,,,1,,3,3,,29.33333333,1,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,MGR,0,0,,,,,,,,,,,1,9,2014
,UJA,0,,1,,,,,2,2,,,,1,9,2012
,UJA,0,,,,,,,1,2,,,,1,2,2013
,UJA,0,,1,,,,,3,3,,,,1,2,2013
,UJA,0,,1,,,,,1,2,,,,1,9,2012
,UJA,0,,1,,,,,3,3,,,,1,9,2012
,UJA,0,,1,,,,,3,3,,,,1,9,2012
,UJA,0,,1,,,,,3,3,,,,1,9,2012
,MGR,0,,1,,,0,,,,,,,1,9,2014
,MGR,1,,1,,,1,,3,3,,16.08333333,1,1,9,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,1,,,,,1,,3,3,,20,1,1,4,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,0,0,,,,,,,,,,,1,4,2014
,RNG,1,,,,,1,,3,3,,15,1,1,4,2014
,RNG,0,,,,,0,,,,,,,1,4,2014
,RNG,0,,1,,,0,,,,,,,1,4,2014
,RNG,0,,1,,,0,,,,,,,1,4,2014
,RNG,1,,,,,1,,2,3,,11,1,1,4,2014
,TNZ,0,,1,,,1,,3,3,,3.583333333,,1,12,2014
,TNZ,1,,1,,,1,,3,3,,35,1,1,12,2014
,TNZ,1,,1,,,1,,3,3,,21.25,1,1,12,2014
,TNZ,1,,1,,,1,,3,3,,10,1,1,12,2014
,TNZ,1,,1,,,1,,3,3,,24.16666667,1,1,12,2014
,TNZ,0,,1,,,1,,1,3,,,,1,12,2014
,TNZ,1,,1,,,1,,3,3,,12,1,1,10,2015
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,TNZ,1,,1,,,1,,3,3,,11,1,1,10,2015
,TNZ,0,,1,,,0,,,,,,,1,10,2015
,TNZ,0,,,,,0,,,,,,,1,10,2015
,NDI,0,,,,,0,,,,,,,1,5,2015
,NDI,0,,,,,0,,,,,,,1,5,2015
,NDI,1,,1,,,1,,3,3,,10.5,1,1,5,2015
,NDI,0,,,,,1,,3,3,,2.75,,1,5,2015
,NDI,0,,1,,,1,,3,3,,5.75,,1,5,2015
,NDI,0,,,,,1,,3,3,,2.25,,1,5,2015
,TNZ,1,,1,,,1,,3,3,,11.25,1,1,12,2014
,TNZ,1,,1,,,1,,3,3,,11.25,1,1,12,2014
,TNZ,0,,1,,,0,,,,,,,1,12,2014
,TNZ,0,,1,,,1,,3,3,,3.5,,1,12,2014
,TNZ,0,,1,,,0,,,,,,,1,12,2014
,TNZ,1,,,,,1,,3,3,,11.25,1,1,12,2014
,TNZ,1,,1,,,1,,3,3,,10,1,1,4,2015
,TNZ,1,,1,,,1,,3,3,,11,1,1,4,2015
,TNZ,0,0,,,,,,,,,,,1,11,2014
,TNZ,0,1,,,,0,,,,,,,1,11,2014
,TNZ,0,0,,,,,,,,,,,1,11,2014
,TNZ,0,1,,,,0,,,,,,,1,11,2014
,UGS,0,,1,,,1,,3,3,,4,,1,7,2014
,UGS,1,,1,,,1,,3,3,,10.5,1,1,7,2014
,UGS,0,,,,,1,,3,3,,4,,1,7,2014
,UGS,1,,,,,1,,3,3,,10.5,1,1,7,2014
,UGS,0,,1,,,1,,3,3,,5,,1,7,2014
,UGS,0,,,,,1,,3,3,,1,,1,7,2014
,UGS,0,,,,,1,,3,3,,5,,1,7,2014
,UGS,0,,1,,,1,,3,3,,2,,1,7,2014
,UGS,0,,1,,,1,,3,3,,2,,1,7,2014
,MGR,0,,1,,,1,,3,3,,9,,1,4,2014
,MGR,0,,1,,,1,,3,3,,7.916666667,,1,4,2014
,MGR,0,,1,,,0,,,,,,,1,4,2014
,AMG,0,,,,,0,,,,,,,1,3,2015
,BSA2,0,,,,,0,,,,,,,1,8,2014
,BSA2,0,,,0,,1,,1,1,,,,1,8,2014
,BSA2,0,,,0,,1,,1,1,,,,1,8,2014
,BSA2,0,1,,0,,1,,1,1,,,,1,8,2014
,BSA2,0,1,,0,,1,,1,1,,,,1,8,2014
,BSA2,0,,,0,,1,,1,1,,,,1,8,2014
,RNG,0,,,,,1,,2,3,,3,,1,4,2014
,RNG,0,,,,,1,,2,3,,9,,1,4,2014
,BSA2,0,,,,,0,,,,,,,1,9,2014
,BSA2,0,,,,,0,,,,,,,1,8,2014
,BSA2,0,,1,,,0,,,,,,,1,8,2014
,BSA2,0,,,,,0,,,,,,,1,8,2014
,BSA2,1,,1,,,1,,3,3,,12.5,1,1,8,2014
,BSA2,0,,,,,0,,,,,,,1,9,2014
,BSA2,0,,1,,,0,,,,,,,1,8,2014
,BSA2,0,,,,,0,,,,,,,1,8,2014
,BSA2,1,,1,,,1,,3,3,,12,1,1,9,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,RNG,1,,,,,1,,2,3,,12.75,1,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,RNG,0,,,,,0,,,,,,,1,3,2014
,AMG,0,0,,,,,,,,,,,1,3,2015
,TNZ,0,,1,,,0,,,,,,,1,4,2015
,LGR,0,,,,,0,,,,,,,1,4,2014
,BGM2,1,,,,,1,,2,2,,11.33333333,1,1,3,2015
,TNZ,0,,1,,,1,,2,3,,1,,1,4,2015
,TNZ,0,,1,,,1,,2,3,,6,,1,4,2015
,AMG,0,0,,,,,,,,,,,1,3,2015
,BGM2,0,0,,,,,,,,,,,1,3,2015
,TNZ,1,,1,,,1,,3,3,,20.83333333,1,1,10,2015
,TNZ,0,,,,,1,,1,1,,,,1,10,2015
,TNZ,0,,1,,,1,,2,3,,6.75,,1,4,2015
,TNZ,0,0,,,,,,,,,,,1,4,2015
,TNZ,0,,,,,1,,3,3,,1,,1,10,2015
,TNZ,1,,1,,,1,,3,3,,21.66666667,1,1,10,2015
,AMG,0,,1,,,0,,,,,,,1,3,2015
,TNZ,0,0,,,,,,,,,,,1,4,2015
,BGM2,0,0,,,,,,,,,,,1,3,2015
,TNZ,0,,1,,,0,,,,,,,1,4,2015
,LGR,1,,,,,1,,3,3,,,1,1,12,2013
,BGM2,0,,,,,1,,3,3,,3.5,,1,3,2015
,TNZ,1,,1,,,1,,3,3,,21.66666667,1,1,10,2015
,BGM2,0,,,,,0,,,,,,,1,3,2015
,AMG,0,0,,,,,,,,,,,1,10,2015
,LGR,0,,1,,,1,,2,3,,,0,1,12,2013
,BGM2,0,,,1,1,1,,2,2,,1,,1,3,2015
,TNZ,1,,1,,,1,,3,3,,10.41666667,1,1,10,2015
,LGR,1,,,,,1,,3,3,,,1,1,12,2013
,BGM2,0,,,,,0,,,,,,,1,3,2015
